create_time,bid,bn,campaign_id,cd,custom_track,de,dl,dt,ed,ev,group_id,id,job_id,md,publisher_id,rl,sr,ts,tz,ua,uid,utm_campaign,utm_content,utm_medium,utm_source,utm_term,v,vp
5fac0d20-0078-11ed-b255-abe0c0e66718,,Chrome 103,,24,click,UTF-8,http://localhost:4200/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":194,""publisherId"":0,""userId"":123}",2,,,,TRUE,,,1536x864,47:29.0,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1,1018x714
6c4414d0-08b4-11ed-912f-474e811b6435,,Chrome 103,,24,,UTF-8,http://localhost:4400/candidate-portal/job?what=123&where=,CandidatePortal,,1,,,,TRUE,,http://localhost:4400/candidate-portal/job?what=123&where=,1920x1080,17:31.8,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-9tivgsfi-l4rae1qy,,,,,,1,1920x944
feceb1c0-fda6-11ec-abfe-4256139d0c41,,Chrome 103,,24,click,UTF-8,http://150.230.186.232/candidate-portal/job/187?jobId=187&publisherId=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""187"",""publisherId"":0}",2,,,,TRUE,,,1920x1080,43:39.7,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-bekm4s4w-l5aghjrk,,,,,,1,1920x927
dc5fdc10-0173-11ed-a19e-f016a253b774,,Chrome 103,,24,click,UTF-8,http://150.136.2.86/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":81,""publisherId"":0,""userId"":116}",2,,,,TRUE,,,1536x864,47:44.0,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-0d5ciljy-l4pdlaxd,,,,,,1,1071x714
74c0d7a0-0bfd-11ed-8594-9eba39cea3bd,1,Chrome 103,48,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,,1,34,,188,TRUE,1,,1366x768,37:53.6,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1,1366x568
a5583690-fe85-11ec-a396-36d63c7af12d,2,Chrome 103,48,24,click,UTF-8,http://150.230.186.232/candidate-portal/job/52fe1ea5de8f95daf32f506315eaf022fec89350?r=&param1=187&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""187"",""publisherId"":""1""}",2,,,187,TRUE,1,,1920x1080,15:18.8,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-bekm4s4w-l5aghjrk,,,,1310,,1,1103x929
6732bec0-0c96-11ed-bb27-284c4a9f3aa4,,Chrome 102,,24,click,UTF-8,http://localhost:4200/candidate-portal/job/114?publisherId=10,CandidatePortal,"{""customEvent"":""click"",""jobId"":""114"",""publisherId"":0,""userId"":118}",2,,,,TRUE,,,1920x1080,52:43.1,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-ok78d38x-l5j7ka8p,,,,,,1,1186x976
9df3f3c0-07e1-11ed-9dbf-75320b907707,,Chrome 103,,24,,UTF-8,http://150.136.2.86/candidate-portal/,CandidatePortal,,1,,,,TRUE,,,1920x1080,08:31.5,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-frw2ni0g-l57vers3,,,,,,1,1434x750
4e2256c0-0c00-11ed-83a4-7aebf12081ef,0,Chrome 103,222,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/e0f53eb2e2e311bf78cd2be749f7673b1799729d?param1=1531&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""1531"",""publisherId"":""1""}",2,,,1531,TRUE,1,,1366x768,58:17.3,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1,1366x625
626bd840-08ae-11ed-b745-efeba1336b34,,Chrome 103,,24,,UTF-8,http://localhost:4400/candidate-portal/job?what=123?where=,CandidatePortal,,1,,,,TRUE,,http://localhost:4400/candidate-portal/job?what=123?where=,1920x1080,34:18.1,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-9tivgsfi-l4rae1qy,,,,,,1,1920x944
d63ab080-0d62-11ed-816a-1c7b1f5b542a,0,Chrome 103,222,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/700021a879721bc97b85d800ff96e8c72b3e9869?param1=1530&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""1530"",""publisherId"":""1""}",2,,,1530,TRUE,1,,1366x768,16:06.5,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-5bqarbwn-l633cyss,,,,,,1,1366x625
cc291040-0d63-11ed-8c9f-1ec5732ab1a3,0,Chrome 103,222,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/94d21a2757ece4af499b705f1b02c08d7caa80b0?param1=1533&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""1533"",""publisherId"":""1""}",2,,,1533,TRUE,1,,1366x768,23:00.9,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-5bqarbwn-l633cyss,,,,,,1,1366x625
a95b66c0-0350-11ed-a3ea-e8f224c94974,,Chrome 103,,30,conversion,UTF-8,http://129.213.68.90/candidate-portal/job,CandidatePortal,"{""customEvent"":""conversion"",""publisherId"":0,""userId"":70}",2,,,,TRUE,,,1440x900,40:49.0,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.53 Safari/537.36",1-nnh028os-l5koj561,,,,,,1,1440x714
2d91f130-0cb0-11ed-8c15-58105f6e3caa,0,Chrome 103,222,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/601800a53111c9bfeef6bd826664a0bff0958d79?param1=1527&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""1527"",""publisherId"":""1""}",2,,,1527,TRUE,1,,1366x768,57:15.3,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-kntupfok-l61tduvk,,,,,,1,1366x625
e67de690-fe8c-11ec-80d9-18b8839d4e78,,Chrome 102,,24,,UTF-8,http://150.136.2.86/candidate-portal/,CandidatePortal,,1,,,,TRUE,,,1920x1080,09:25.3,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-za4sv1dj-l5c4alzi,,,,,,1,1920x944
80dcc9b0-0d63-11ed-9028-6d5e61c89aa9,0,Chrome 103,222,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/4ea324b2fc44779ed415e2aa4e436b4a301e321c?param1=1532&param2=1,CandidatePortal,,1,,,1532,TRUE,1,,1366x768,20:54.6,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-5bqarbwn-l633cyss,,,,,,1,1366x625
5bd15910-0caf-11ed-845e-3d11356f09c8,1,Chrome 103,15,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/7f0b19c04a7d1bdd212cd446ea37a6f1e3ecaa4f?param1=336&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""336"",""publisherId"":""1""}",2,,,336,TRUE,1,,1366x768,51:23.4,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-kntupfok-l61tduvk,,,,,,1,1366x625
b69ba890-0c8d-11ed-bed8-20e39a81310a,2,Chrome 103,4,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/a9df1f103a849b2071e827e951a7c69cc917699a?param1=98&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""98"",""publisherId"":""1""}",2,,,98,TRUE,1,,1366x768,50:32.1,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-t8bqaiy4-l61kszmf,,,,,,1,1366x625
46e79170-0815-11ed-8584-8ffa24d331c3,,Chrome 102,,24,interview_scheduled,UTF-8,"http://150.230.186.232/candidate-portal/confirm-interview?calendarId=29&availableId=108&jobId=187&publisherIds=4,1,2,3,5",CandidatePortal,"{""customEvent"":""interview_scheduled"",""jobId"":""187"",""publisherId"":""4,1,2,3,5"",""userId"":416}",2,,,,TRUE,,,1920x1080,18:19.1,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-y9qrs3v1-l4p0gh3x,,,,,,1,1920x976
3f8ea320-0b38-11ed-a9e7-1e58a19bb93a,1,Chrome 103,48,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,,1,34,,188,TRUE,1,,1366x768,06:13.4,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-84pzfc44-l5z5mcft,,,,,,1,1366x625
9b7c9e30-064c-11ed-a321-ef73eef9e85d,,Chrome 103,,30,,UTF-8,http://129.213.68.90/candidate-portal/login,CandidatePortal,,1,,,,TRUE,,,1440x900,49:21.2,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-d605eqrr-l5m5ugxa,,,,,,1,1440x702
98dc8ac0-0974-11ed-a612-a85152767218,,Chrome 103,,24,,UTF-8,http://localhost:4400/candidate-portal/,CandidatePortal,,1,,,,TRUE,,http://localhost:4400/candidate-portal/,1920x1080,13:09.9,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-9tivgsfi-l4rae1qy,,,,,,1,1920x944
6f9d0340-00f2-11ed-9b17-187f92c40ad2,,Chrome 103,,24,,UTF-8,http://localhost:4300/candidate-portal/,CandidatePortal,,1,,,,TRUE,,http://localhost:4300/candidate-portal/,1920x1080,21:15.8,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-9tivgsfi-l4rae1qy,,,,,,1,1858x944
7e787d80-0076-11ed-b6fe-f9aa10259761,,Chrome 103,,24,click,UTF-8,http://localhost:4200/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":196,""publisherId"":0,""userId"":123}",2,,,,TRUE,,,1536x864,34:01.6,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1,1018x714
def3b680-fe77-11ec-9ce0-78caffda295b,,Chrome 103,,24,alive,UTF-8,http://150.230.186.232/candidate-portal/job/187?jobId=187&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""187"",""publisherId"":""1"",""stayed_alive"":10}",2,,,,TRUE,,,1920x1080,38:49.8,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-bekm4s4w-l5aghjrk,,,,baotest,,1,1920x929
4d4f0d00-0193-11ed-bde7-7a5ce338a41a,,Chrome 103,,24,click,UTF-8,http://localhost:4200/candidate-portal/job/191,CandidatePortal,"{""customEvent"":""click"",""jobId"":""191"",""publisherId"":0,""userId"":123}",2,,,,TRUE,,http://localhost:4200/candidate-portal/job,1920x1080,32:48.4,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1,1367x929
aefc71a0-07dd-11ed-a61c-e1374ebb3588,,Chrome 76,,24,,UTF-8,http://150.136.2.86/candidate-portal/profile,CandidatePortal,,1,,,,TRUE,,,800x600,40:22.2,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.71 Safari/537.36",1-1c273zj7-l5t23zon,,,,,,1,1600x1200
8b9dcee0-08a3-11ed-8a86-0da30e25149b,,Chrome 103,,30,redirect,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/117,CandidatePortal,"{""customEvent"":""redirect"",""jobId"":""117"",""publisherId"":0,""userId"":155}",2,,,,TRUE,,,1440x900,16:43.2,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-37wlw8bf-l5ugf5ix,,,,,,1,1440x797
d26932c0-0857-11ed-89fd-324f654d8b4d,,Chrome 103,,24,,UTF-8,http://129.213.68.90/candidate-portal/,CandidatePortal,,1,,,,TRUE,,,1920x1080,14:41.3,240,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-eb7odtp7-l4o6dg83,,,,,,1,1920x904
622d5760-08a8-11ed-b640-a55817db649b,,Chrome 103,,24,,UTF-8,http://localhost:4400/candidate-portal/job,CandidatePortal,,1,,,,TRUE,,http://localhost:4400/candidate-portal/job,1920x1080,51:21.1,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-9tivgsfi-l4rae1qy,,,,,,1,1920x944
a2c15ed0-0b59-11ed-9efc-8763577eeab8,1,Chrome 103,48,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,,1,34,,188,TRUE,1,,1366x768,05:12.9,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-zof0i457-l5ze6uuv,,,,,,1,1366x625
b504d8f0-0cae-11ed-b4c7-61c00de5c98e,1,Chrome 103,93,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/ec972305bf4fd6cdf2b3701dbebc4a5385bd3258?param1=258&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""258"",""publisherId"":""1""}",2,,,258,TRUE,1,,1366x768,46:43.6,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-kntupfok-l61tduvk,,,,,,1,1366x625
e1b9c6f0-0c02-11ed-b9c2-43c0d7cd83d0,,Chrome 103,,24,conversion,UTF-8,http://localhost:4202/candidate-portal/profile,CandidatePortal,"{""customEvent"":""conversion"",""publisherId"":0,""userId"":404}",2,,,,TRUE,,,1920x1080,16:43.1,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-j806pz4h-l5xomouh,,,,,,1,1320x944
69665f50-096f-11ed-980e-5f9532693dca,,Chrome 103,,24,,UTF-8,http://150.136.2.86/candidate-portal/,CandidatePortal,,1,,,,TRUE,,,1366x768,36:02.3,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-m8tpkuds-l4oxward,,,,,,1,1517x694
e24c3720-0076-11ed-a6f3-3a99224171ad,,Chrome 103,,24,click,UTF-8,http://localhost:4200/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":195,""publisherId"":0,""userId"":123}",2,,,,TRUE,,,1536x864,36:49.1,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1,1018x714
4f99fc90-0342-11ed-b70d-85c8dce557a6,,Chrome 103,,30,,UTF-8,http://129.213.68.90/candidate-portal/,CandidatePortal,,1,,,,TRUE,,,1440x900,58:05.2,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.53 Safari/537.36",1-nnh028os-l5koj561,,,,,,1,1440x714
a55ab230-fdc2-11ec-ba7c-efaf46c778b2,,Chrome 103,,30,,UTF-8,http://150.230.186.232/candidate-portal/confirm-interview?calendarId=22&availableId=26&jobId=7&publisherIds=,CandidatePortal,,1,,,,TRUE,,,1440x900,01:37.7,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-x4kr0zhi-l4oz0ilv,,,,,,1,1440x797
d6e6ff50-09ef-11ed-a40b-f78042636fa9,,Chrome 102,,24,click,UTF-8,http://localhost:4200/candidate-portal/,CandidatePortal,"{""customEvent"":""click"",""jobId"":90,""publisherId"":0,""userId"":97}",2,,,,TRUE,,http://localhost:4200/candidate-portal/profile,1920x1080,55:22.3,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-ok78d38x-l5j7ka8p,,,,,,1,1181x925
fe85b8e0-0caf-11ed-906c-e8f9ae70f126,0,Chrome 103,151,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/c4e7a8a4ed3df2e76bd1eb80824e1a186ca7f0a1?param1=1103&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""1103"",""publisherId"":""1""}",2,28,,1103,TRUE,1,,1366x768,55:56.4,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-kntupfok-l61tduvk,,,,,,1,1366x625
a798bdf0-0bfd-11ed-a071-bf57c4ef372f,,Chrome 103,,24,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/188?jobId=188&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""188"",""publisherId"":""1"",""stayed_alive"":10}",2,,,,TRUE,,,1366x768,39:18.9,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1,1366x568
7af91df0-0caf-11ed-9e8a-fbad8e3a2e20,1,Chrome 103,15,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/7f0b19c04a7d1bdd212cd446ea37a6f1e3ecaa4f?param1=336&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""336"",""publisherId"":""1""}",2,,,336,TRUE,1,,1366x768,52:15.7,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-kntupfok-l61tduvk,,,,,,1,1366x625
c46f50d0-0660-11ed-a1ed-5eef0b4ace02,,Chrome 102,,24,,UTF-8,http://129.213.68.90/candidate-portal/,CandidatePortal,,1,,,,TRUE,,,1920x1080,13:39.9,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-856jpqpx-l4qeqi04,,,,,,1,1120x925
7aa99e60-0caf-11ed-9c00-95c25fa916f8,,Chrome 103,,24,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/98?jobId=98&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""98"",""publisherId"":""1"",""stayed_alive"":10}",2,,,,TRUE,,,1366x768,52:15.2,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-kntupfok-l61tduvk,,,,,,1,1366x625
08de8a80-08ad-11ed-b739-ac14c906448c,,Chrome 103,,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/,CandidatePortal,,1,,,,TRUE,,,1920x1080,24:38.5,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rbhdb6qn-l5uj4rwl,,,,,,1,1920x944
5fc861f0-0d61-11ed-8688-17f421fbfe9e,1,Chrome 103,15,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/7f0b19c04a7d1bdd212cd446ea37a6f1e3ecaa4f?param1=336&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""336"",""publisherId"":""1""}",2,,,336,TRUE,1,,1366x768,05:40.1,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-347wwfkr-l632u1zk,,,,,,1,1366x625
67b3c350-028a-11ed-bad3-fa6390dc6c22,,Chrome 103,,24,,UTF-8,http://150.136.2.86/candidate-portal/,CandidatePortal,,1,,,,TRUE,,,1366x768,01:37.9,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-tmmhyjmu-l5iza61m,,,,,,1,1366x657
af983fb0-0bff-11ed-a4b3-f73bea51918a,0,Chrome 103,222,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/e0f53eb2e2e311bf78cd2be749f7673b1799729d?param1=1531&param2=1,CandidatePortal,,1,,,1531,TRUE,1,,1366x768,53:51.3,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1,1366x625
bd8286d0-0038-11ed-b580-2929b4018c56,,Chrome 103,,30,,UTF-8,http://150.136.2.86/candidate-portal/,CandidatePortal,,1,,,,TRUE,,,1440x900,12:01.2,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.53 Safari/537.36",1-dlkwqxls-l5f5p4wj,,,,,,1,1440x789
be4d0cc0-0bff-11ed-b604-ba08f8804de1,0,Chrome 103,222,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/e0f53eb2e2e311bf78cd2be749f7673b1799729d?param1=1531&param2=1,CandidatePortal,,1,,,1531,TRUE,1,,1366x768,54:16.0,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1,1366x625
beaaf810-0076-11ed-a4e6-5966e06cfde6,,Chrome 103,,24,click,UTF-8,http://localhost:4200/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":195,""publisherId"":0,""userId"":123}",2,,,,TRUE,,,1536x864,35:49.3,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1,1018x714
020dffd0-0cb1-11ed-8353-32ff5b64186d,0,Chrome 103,222,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/e0f53eb2e2e311bf78cd2be749f7673b1799729d?param1=1531&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""1531"",""publisherId"":""1""}",2,,,1531,TRUE,1,,1366x768,03:10.6,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-58f24e7n-l61ty9fi,,,,,,1,1366x625
0e255b70-0189-11ed-9f40-0b4e958dd8a0,,Chrome 103,,24,click,UTF-8,http://150.136.2.86/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":81,""publisherId"":0,""userId"":116}",2,,,,TRUE,,,1920x1080,19:27.5,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-0d5ciljy-l4pdlaxd,,,,,,1,1455x929
2f9027f0-0188-11ed-8922-52abfbbb8e51,,Chrome 103,,24,click,UTF-8,http://150.136.2.86/candidate-portal/job/5,CandidatePortal,"{""customEvent"":""click"",""jobId"":""5"",""publisherId"":0,""userId"":116}",2,,,,TRUE,,,1920x1080,13:13.8,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-0d5ciljy-l4pdlaxd,,,,,,1,1455x929
849f1790-00db-11ed-8cb6-e229766363c3,,Chrome 103,,24,,UTF-8,http://localhost:4201/candidate-portal/job,CandidatePortal,,1,,,,TRUE,,http://localhost:4201/candidate-portal/job,1920x1080,37:13.8,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-9tivgsfi-l4rae1qy,,,,,,1,1858x944
667f7ce0-0078-11ed-a479-a1171780959c,,Chrome 103,,24,click,UTF-8,http://localhost:4200/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":196,""publisherId"":0,""userId"":123}",2,,,,TRUE,,,1536x864,47:40.4,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1,1018x714
